INV_ID,INV_DATE,SELLER_ID,BUYER_ID,SELLER_NAME,BUYER_NAME,SELLER_NON_COMPLIANCE,BUYER_NON_COMPLIANCE,BUYER_ID_TYPE,INVOICE_NET_TOTAL_AMOUNT,INVOICE_GROSS_TOTAL_AMOUNT,INVOICE_TAX_AMOUNT,NO_OF_LINES,PROBABILITY_OF_FRAUD
7463714241,26/06/2019,202152621,97488889,North American Trade Group,Quantum Interworks Advertising 6,0,0,TIN,56373,67647.59999999999,11274.599999999991,8,0.39031009598705924
8005260483,16/05/2019,3775172801,6187962047,Expert Trade Design 6,Internet Computer Vision 6,0,0,TIN,42076,50491.2,8415.199999999997,8,0.2662304386206156
8809775766,19/11/2019,3775172801,2934223355,Expert Trade Design 6,Administrative Automation Inc 10,0,0,TIN,24513,29415.600000000002,4902.600000000002,7,0.07295180740462176
5726388126,20/06/2019,3775172801,9352898330,Expert Trade Design 6,Reliable Services Advertising 5,0,0,TIN,22791,27349.2,4558.200000000001,8,0.760503727374257
684956124,11/06/2019,3775172801,9131188351,Expert Trade Design 6,Continential Software Technologies 8,0,0,TIN,40607,48728.40000000001,8121.400000000009,9,0.29929251498599724
8972521473,20/09/2019,8259504693,5006659420,Administrative Automation Inc 8,Internal Unified Technologies 10,0,0,TIN,30364,36436.799999999996,6072.799999999996,8,0.7942662947397409
9800517824,15/09/2019,8259504693,5006659420,Administrative Automation Inc 8,Internal Unified Technologies 10,0,0,TIN,30499,36598.8,6099.800000000003,9,0.232937430956028
9696301878,24/09/2019,8259504693,8075735333,Administrative Automation Inc 8,Continential Software Technologies,0,0,TIN,37373,44847.59999999999,7474.599999999991,9,0.42910444599256947
949182134,07/09/2019,8259504693,5136445854,Administrative Automation Inc 8,Cyber Integrity Universal,0,0,TIN,31977,38372.4,6395.4000000000015,8,0.4838971380614039
7260386179,11/01/2019,388320433,8575591766,Expert Trade Design 7,Cyber Security 5,0,0,TIN,14048,16857.6,2809.5999999999985,7,0.7874328072457702
2640335068,29/07/2019,388320433,1932173697,Expert Trade Design 7,Silicon Experts Technologies 2,0,1,TIN,51892,62270.4,10378.400000000001,8,0.28326131548034866
2688019785,15/03/2019,3488159570,4358135995,Visual Automation 10,Administrative Concierge,0,0,TIN,38673,46407.6,7734.5999999999985,9,0.057042410870678475
2358018714,26/12/2019,3488159570,4358135995,Visual Automation 10,Administrative Concierge,0,0,TIN,20154,24184.800000000003,4030.800000000003,5,0.3798503160289533
9767111351,08/12/2019,3488159570,9244014030,Visual Automation 10,Indicative Community Resources 5,0,0,TIN,29888,35865.6,5977.5999999999985,6,0.39503324691790637
4958493753,06/02/2019,3488159570,9578890885,Visual Automation 10,Cyber Integrity Universal 5,0,0,TIN,21457,25748.4,4291.4000000000015,5,0.003895539333369702
9343238001,19/12/2019,920353466,9009632139,Red Hat Computer Resources 3,Canadian Media Design 3,1,0,TIN,17644,21172.8,3528.7999999999993,5,0.8456942362137374
6946982208,22/07/2019,920353466,9009632139,Red Hat Computer Resources 3,Canadian Media Design 3,1,0,TIN,29457,35348.399999999994,5891.399999999994,9,0.7093641591680432
8091651186,06/04/2019,920353466,202152621,Red Hat Computer Resources 3,North American Trade Group,1,0,TIN,43365,52038.0,8673.0,8,0.7810235527597692
9122449828,14/11/2019,920353466,1692526151,Red Hat Computer Resources 3,Administrative Automation Inc 2,1,0,TIN,19720,23664.0,3944.0,6,0.7816335053289536
145660973,16/09/2019,5586826580,9290157658,Future Solutions LLC 2,Quantum Server Universal 3,0,0,TIN,19257,23108.4,3851.4000000000015,6,0.05178316982977476
2072290694,22/10/2019,5586826580,9290157658,Future Solutions LLC 2,Quantum Server Universal 3,0,0,TIN,48933,58719.59999999999,9786.599999999991,9,0.2292738550835374
3736635667,25/06/2019,5586826580,630700429,Future Solutions LLC 2,Continential Data Corporation 9,0,0,TIN,37483,44979.6,7496.5999999999985,6,0.7631128819521125
5288622514,16/10/2019,5586826580,2070806265,Future Solutions LLC 2,Indicative Community Resources 4,0,0,TIN,44405,53286.0,8881.0,8,0.02485363657109878
5237565111,09/12/2019,3772863200,8657164971,North American Automation Corp 4,Administrative Trade Telecom 2,0,0,TIN,20806,24967.199999999997,4161.199999999997,8,0.7077267704329256
4621370433,19/02/2019,3772863200,118301370,North American Automation Corp 4,Agility PC Advertising 3,0,0,TIN,10812,12974.399999999998,2162.399999999998,5,0.5107618935894218
2693354109,14/12/2019,6137599875,2994845018,Expert Security Telecom 2,Corporate Data Advertising 2,0,0,TIN,33292,39950.4,6658.4000000000015,6,0.30687573724226913
5699791444,01/08/2019,6137599875,485713348,Expert Security Telecom 2,Administrative Paradigm Universal 3,0,0,TIN,14527,17432.4,2905.4000000000015,5,0.38531407565929165
19752281,08/06/2019,3248182814,548258867,Indicative Community Resources 7,Expert Security Telecom 10,0,0,TIN,33734,40480.799999999996,6746.799999999996,8,0.1893010054988804
7092408906,06/10/2019,3248182814,548258867,Indicative Community Resources 7,Expert Security Telecom 10,0,0,TIN,13045,15654.0,2609.0,5,0.7213356581270628
9672037394,02/06/2019,3248182814,2742637606,Indicative Community Resources 7,Ironclad Client Group 8,0,1,TIN,29935,35922.0,5987.0,6,0.6773100866212988
1310456885,31/03/2019,9612788410,160271440,Administrative Trade Telecom 5,"American Paradigm Unlimited, Inc",0,0,TIN,41309,49570.8,8261.800000000003,9,0.1279535670030893
9692931091,27/08/2019,9612788410,5394733940,Administrative Trade Telecom 5,"Profit Interactive Unlimited, Inc 6",0,0,TIN,59783,71739.6,11956.600000000006,9,0.833164860559648
8519228319,24/01/2019,4421322163,3871673498,North American Automation Corp 7,Certified Security 10,0,0,TIN,38517,46220.399999999994,7703.399999999994,9,0.5975543054298011
4690845136,28/04/2019,4421322163,4174455539,North American Automation Corp 7,Silicon Experts Technologies 7,0,0,TIN,23300,27960.0,4660.0,9,0.610424411708358
9517994858,07/05/2019,4421322163,283277987,North American Automation Corp 7,Cyber Paradigm Design 3,0,0,TIN,40791,48949.2,8158.199999999997,6,0.8370476567030024
7022176380,09/01/2019,4421322163,1699034415,North American Automation Corp 7,Moving Business 8,0,0,TIN,17660,21191.999999999996,3531.9999999999964,6,0.5542610242157896
6927072182,10/12/2019,4421322163,5828496653,North American Automation Corp 7,Canadian Outsourcing 6,0,0,TIN,18440,22128.0,3688.0,5,0.07512398274024583
1707020411,23/08/2019,4421322163,9179873185,North American Automation Corp 7,Canadian Consulting Design 9,0,0,TIN,33157,39788.4,6631.4000000000015,8,0.5940056943645717
4833303803,14/06/2019,3207925232,5950950643,Internet Community Group 3,Ironclad Client Group 4,0,0,TIN,25995,31194.0,5199.0,6,0.3523542402157118
4692844872,07/01/2019,3207925232,6879417683,Internet Community Group 3,Continential Software Technologies 10,0,0,TIN,37098,44517.60000000001,7419.600000000013,9,0.6605517192507431
7551649393,16/07/2019,3207925232,3731218775,Internet Community Group 3,Graphic Server Universal 6,0,0,TIN,40018,48021.6,8003.5999999999985,5,0.7192504444866915
389824699,28/01/2019,3495386415,6201251350,Visual Automation 9,Ironclad Client Group,0,0,TIN,43759,52510.8,8751.800000000003,9,0.6918524269942751
3026661526,22/03/2019,3495386415,6201251350,Visual Automation 9,Ironclad Client Group,0,0,TIN,35106,42127.200000000004,7021.200000000004,8,0.8416808359754668
4809784015,13/08/2019,3495386415,7248849094,Visual Automation 9,Executive Unified Technologies 6,0,0,TIN,36846,44215.2,7369.199999999997,7,0.10050488450422292
67944954,12/01/2019,3495386415,2133260191,Visual Automation 9,Cyber Paradigm Design 2,0,0,TIN,18588,22305.600000000002,3717.600000000002,7,0.10015216140561761
9885044113,25/06/2019,1703445142,6909279015,Corporate Data Advertising 5,Proffessional Networking Studios,0,0,TIN,50284,60340.79999999999,10056.799999999988,9,0.06268673067777618
4643199222,16/10/2019,1703445142,6909279015,Corporate Data Advertising 5,Proffessional Networking Studios,0,0,TIN,34611,41533.200000000004,6922.200000000004,9,0.8264810501330438
3754526413,04/06/2019,1703445142,1694913450,Corporate Data Advertising 5,Proffessional Technology 7,0,0,TIN,33656,40387.2,6731.199999999997,6,0.00825792020184486
1617514798,17/07/2019,1703445142,7263704197,Corporate Data Advertising 5,Enigma Securities Group 7,0,0,TIN,39784,47740.799999999996,7956.799999999996,7,0.32548610457032057
8664213949,18/08/2019,7691286274,6021681520,DJA Hardware Store,Enigma Wireless Design,0,1,TIN,18611,22333.2,3722.2000000000007,5,0.3560211178781339
9930152178,29/10/2019,7691286274,6021681520,DJA Hardware Store,Enigma Wireless Design,0,1,TIN,34598,41517.6,6919.5999999999985,6,0.33658696697034163
486059131,31/03/2019,7691286274,6355567009,DJA Hardware Store,"Profit Interactive Unlimited, Inc",0,0,TIN,40737,48884.399999999994,8147.399999999994,9,0.4062231143276305
5250225357,23/10/2019,7691286274,3773598330,DJA Hardware Store,Internal Unified Technologies 3,0,1,TIN,23447,28136.4,4689.4000000000015,6,0.28886224662154003
2376068689,26/11/2019,6951511115,5280638912,Quantum Integrity LLC 4,Global Solutions Studios 8,0,0,TIN,30940,37127.99999999999,6187.999999999993,5,0.4310148353356419
9324108163,25/11/2019,6951511115,4435884751,Quantum Integrity LLC 4,External Technologies Design 2,0,0,TIN,41328,49593.6,8265.599999999999,8,0.4514311150690481
3430524289,26/04/2019,6762492590,720266094,Global Inc 4,THC Construction,0,0,TIN,36705,44046.0,7341.0,8,0.8118922897295827
7042811651,19/03/2019,6762492590,720266094,Global Inc 4,THC Construction,0,0,TIN,53381,64057.200000000004,10676.200000000004,9,0.8730504973586962
8286015001,04/05/2019,6762492590,1102143294,Global Inc 4,Moving Business 2,0,0,TIN,29168,35001.600000000006,5833.600000000006,9,0.6971582011491847
6257002101,29/06/2019,6762492590,3681084544,Global Inc 4,North American Automation Concierge 6,0,0,TIN,27767,33320.4,5553.4000000000015,8,0.049729477906432076
4202011277,21/12/2019,8392708451,720266094,Global Inc 3,THC Construction,0,0,TIN,33753,40503.6,6750.5999999999985,7,0.7739569375719902
7848981972,14/02/2019,8392708451,720266094,Global Inc 3,THC Construction,0,0,TIN,32190,38628.0,6438.0,8,0.8933567571277428
3525239949,28/07/2019,8392708451,1599963653,Global Inc 3,External Solutions LLC 2,0,0,TIN,33086,39703.200000000004,6617.200000000004,5,0.6521240370762765
8813434862,18/10/2019,2386692390,9945477829,Administrative Concierge 10,Cyber Innovation Corp 4,0,0,TIN,46133,55359.600000000006,9226.600000000006,8,0.3765982563717195
2823050066,11/10/2019,2386692390,5394733940,Administrative Concierge 10,"Profit Interactive Unlimited, Inc 6",0,0,TIN,29683,35619.6,5936.5999999999985,8,0.08781936809310338
1184520046,24/12/2019,2386692390,6241557590,Administrative Concierge 10,Internet Community Group 2,0,0,TIN,38728,46473.600000000006,7745.600000000006,8,0.4314775838226606
8584578743,21/07/2019,5687768916,500072338,Silicon Opportunities LLC 9,"Continential Automation Unlimited, Inc 8",0,0,TIN,22236,26683.199999999997,4447.199999999997,5,0.5856667498631791
6954680961,01/01/2019,5687768916,6052550032,Silicon Opportunities LLC 9,Agility Outsourcing Studios 5,0,0,TIN,64535,77442.00000000001,12907.000000000015,8,0.05972130419391602
3919023272,08/06/2019,5687768916,2456161550,Silicon Opportunities LLC 9,American Software 9,0,0,TIN,22157,26588.4,4431.4000000000015,5,0.33221111290541233
9873360918,01/04/2019,5687768916,1303052065,Silicon Opportunities LLC 9,"Micro Client Unlimited, Inc 5",0,0,TIN,31061,37273.200000000004,6212.200000000004,7,0.3950364871652621
1402499164,28/05/2019,5687768916,3537250393,Silicon Opportunities LLC 9,Quantum Integrity LLC 2,0,0,TIN,35814,42976.8,7162.800000000003,6,0.21157142492747108
6643794145,05/09/2019,5602654640,6880099067,Expert Trade Design 5,"American Paradigm Unlimited, Inc 9",0,0,TIN,53318,63981.6,10663.599999999999,7,0.7850190307320021
6413925508,20/08/2019,5602654640,8856430261,Expert Trade Design 5,Key Wireless Corp 6,0,0,TIN,41540,49848.0,8308.0,9,0.19596100363403818
5291405637,14/09/2019,4048349013,7475454150,Internet Community Group 6,Internal Computer Telecom 6,0,0,TIN,25628,30753.6,5125.5999999999985,6,0.7337253277707515
8352684982,10/12/2019,4048349013,3207925232,Internet Community Group 6,Internet Community Group 3,0,0,TIN,57414,68896.8,11482.800000000003,9,0.3126396292571446
5785010267,21/11/2019,4048349013,4599129597,Internet Community Group 6,Silicon Innovation LLC 7,0,0,TIN,61037,73244.4,12207.399999999994,7,0.2977578323857775
4807472755,03/09/2019,7405883255,2543587428,Hans Mann,Profit Server Concierge,0,0,TIN,35207,42248.4,7041.4000000000015,6,0.8051722036416473
2848821808,07/03/2019,7405883255,2543587428,Hans Mann,Profit Server Concierge,0,0,TIN,34012,40814.4,6802.4000000000015,8,0.05430633577053813
5940203432,05/02/2019,7405883255,4460771778,Hans Mann,North American Interworks Studios 4,0,0,TIN,20458,24549.6,4091.5999999999985,8,0.056898756895336154
7509323521,02/03/2019,7405883255,4144146297,Hans Mann,Certified Security,0,0,TIN,32375,38850.0,6475.0,6,0.80396984548646
3892659693,23/02/2019,2313446823,8353082211,Quantum Wireless,Technical Networks Technologies 4,1,0,TIN,46990,56388.00000000001,9398.000000000007,8,0.5849095367864641
5380840151,21/09/2019,2313446823,4132962296,Quantum Wireless,Automation Design 6,1,0,TIN,26728,32073.6,5345.5999999999985,6,0.3321820891382622
3233474691,22/04/2019,2313446823,1464516160,Quantum Wireless,Silicon Opportunities LLC,1,0,TIN,31430,37716.0,6286.0,9,0.09025760964665702
3322146470,30/04/2019,7704577988,4922963672,Reliable Services Advertising 8,Proffessional Wireless Advertising 9,0,0,TIN,36701,44041.200000000004,7340.200000000004,6,0.17710995283107994
1029615047,21/02/2019,7704577988,1285571175,Reliable Services Advertising 8,Canadian Consulting Design 4,0,0,TIN,30499,36598.799999999996,6099.799999999996,5,0.27661466755615954
1929540057,22/12/2019,7439976753,695304367,Internal Unified Technologies 2,Continential Wireless Worldwide 5,0,0,TIN,33226,39871.2,6645.199999999997,6,0.266663447962132
5044784456,26/08/2019,7439976753,3823541313,Internal Unified Technologies 2,Key Wireless Corp 8,0,0,TIN,52941,63529.2,10588.199999999997,9,0.5307821512863069
1017954975,08/11/2019,5833492782,951193344,Administrative Concierge 3,Technical Concepts Studios 7,0,0,TIN,43019,51622.8,8603.800000000003,5,0.27001043606610825
883001909,27/08/2019,5833492782,951193344,Administrative Concierge 3,Technical Concepts Studios 7,0,0,TIN,25653,30783.600000000002,5130.600000000002,5,0.5808867383848809
1267433926,12/04/2019,5833492782,2133260191,Administrative Concierge 3,Cyber Paradigm Design 2,0,0,TIN,47067,56480.399999999994,9413.399999999994,9,0.014927471755149014
9119449044,11/01/2019,5833492782,5187299081,Administrative Concierge 3,Global Inc,0,0,TIN,37729,45274.799999999996,7545.799999999996,9,0.08536555139533938
4940673839,05/08/2019,6906392884,1936852000,Silicon Opportunities LLC 6,North American Trade Group 7,0,1,TIN,18624,22348.800000000003,3724.800000000003,7,0.6277765975934687
4090650939,06/10/2019,6906392884,4298118912,Silicon Opportunities LLC 6,American Software 5,0,0,TIN,25545,30654.000000000004,5109.000000000004,5,0.33491004714099476
4571745870,26/02/2019,6906392884,4547925059,Silicon Opportunities LLC 6,Network Server Studios 5,0,0,TIN,37673,45207.6,7534.5999999999985,5,0.5611668849462438
2593398568,08/10/2019,5315779962,1025593026,Technical Computer Ltd 8,North American Interworks Studios,0,1,TIN,29147,34976.4,5829.4000000000015,5,0.8943138022072024
6425857380,26/04/2019,5315779962,1025593026,Technical Computer Ltd 8,North American Interworks Studios,0,1,TIN,22942,27530.399999999994,4588.399999999994,8,0.015632678982329153
7518039259,30/05/2019,5315779962,5888260469,Technical Computer Ltd 8,Quantum Interworks Advertising 5,0,0,TIN,13336,16003.2,2667.2000000000007,5,0.7185346528456396
7877083562,14/04/2019,296518073,7327816983,Technical Concepts Studios 4,North American Automation Corp 8,1,0,TIN,38239,45886.8,7647.800000000003,6,0.6138388265728211
1587835499,12/08/2019,296518073,7327816983,Technical Concepts Studios 4,North American Automation Corp 8,1,0,TIN,46770,56124.0,9354.0,8,0.4040044893670563
2381663361,13/05/2019,296518073,7164308727,Technical Concepts Studios 4,Administrative Trade Telecom,1,1,TIN,19796,23755.199999999997,3959.199999999997,7,0.8349722960702632
232437104,17/06/2019,296518073,6434968115,Technical Concepts Studios 4,Cyber Integrity Universal 10,1,0,TIN,39195,47034.0,7839.0,5,0.24894956593366346
3261942351,03/06/2019,7246424175,8657164971,Internal Computer Telecom 2,Administrative Trade Telecom 2,0,0,TIN,33723,40467.6,6744.5999999999985,5,0.8606589065944027
1328640119,10/07/2019,7246424175,8063647187,Internal Computer Telecom 2,Visual Automation 7,0,0,TIN,30101,36121.2,6020.199999999997,7,0.4393270032315444
3203634278,25/03/2019,7246424175,856403599,Internal Computer Telecom 2,Administrative Automation Inc 7,0,0,TIN,68543,82251.6,13708.600000000006,9,0.8047276482108381
153650962,16/09/2019,7246424175,4358135995,Internal Computer Telecom 2,Administrative Concierge,0,0,TIN,40470,48563.99999999999,8093.999999999993,9,0.24843104209400352
3139864438,25/12/2019,7246424175,7398346114,Internal Computer Telecom 2,Canadian Media Design 9,0,0,TIN,27243,32691.600000000002,5448.600000000002,7,0.722439316986522
4284284716,15/10/2019,3982244382,5711113269,Certified Integrity Technologies 6,Quantum Interworks Advertising 3,0,0,TIN,35041,42049.200000000004,7008.200000000004,8,0.2026362750379627
2161610301,17/04/2019,3982244382,5711113269,Certified Integrity Technologies 6,Quantum Interworks Advertising 3,0,0,TIN,37636,45163.2,7527.199999999997,5,0.8161719573525692
1968308267,05/07/2019,3982244382,8303994187,Certified Integrity Technologies 6,Certified Paradigm Concierge 7,0,1,TIN,37830,45396.0,7566.0,8,0.7873001652077889
6888017505,21/01/2019,3982244382,7651200479,Certified Integrity Technologies 6,Graphic Client Concierge 5,0,0,TIN,51925,62310.0,10385.0,9,0.37369637275984924
4698580360,13/07/2019,9566545762,9718080466,Open Unified Studios 2,Canadian Consulting Design 10,1,0,TIN,20081,24097.2,4016.2000000000007,5,0.4091806274671666
